tweet_id_customer,text_customer,tweet_id_uber,text_uber,intent,reference_reply_independent,reference_reviewed
757897.0,Thanks @115873 driver for making me wait 20mins before cancelling the trip. A REAL timesaver.,757896.0,@301113 Happy to take a look! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,RIDE_PROBLEM,@301113 Happy to take a look! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,YES
2527118.0,"@115873 Left my charger in an uber.  Am trying to log into my uber account from my laptop but it's a 2 factor authentication, which means it's asking me for the code sent to my phone.  But my phone is dead.  Options?",2527117.0,"@719556 Follow these steps on a desktop: https://t.co/rOtqyWzf0B. 

For any further assistance, please reach out here: https://t.co/oY5vj3NqP3",LOST_ITEM,"@719556 Follow these steps on a desktop: https://t.co/rOtqyWzf0B. 

For any further assistance, please reach out here: https://t.co/oY5vj3NqP3",YES
2070062.0,"@115873 Sent a report and they started a conversation that started and ended in one message: ""M."" Ugh, bank PayPal and Uber giving me the runaround.",2070061.0,"@612190 Please DM us specific details of your concern together with your email address, so we can better assist you.",SUPPORT_CONTACT,"@612190 Please DM us specific details of your concern together with your email address, so we can better assist you.",YES
1966596.0,@Uber_Support How can it take over 13 hours and still waiting?!,1966595.0,"@582810 Hey, James. Requests are responded to in the order received and we’ll follow up as soon as we can. Thank you for your continued patience.",SUPPORT_CONTACT,"@582810 Hey, James. Requests are responded to in the order received and we’ll follow up as soon as we can. Thank you for your continued patience.",YES
2754814.0,"I keep getting downgraded by @115873 drivers in London cause I'm brown and gay.  Anyone else get that?  I'm on time in the right location, don't slam my door and I'm polite.    I think I'll try Addison Lee in future.",2754813.0,@771073 We take this very seriously. Please send us a DM with your email address so we can connect.,DRIVER_PROBLEM,@771073 We take this very seriously. Please send us a DM with your email address so we can connect.,YES
422534.0,@115873 @Uber_Support With 140 words hw could I put DM to u. My mail id is __email__,422533.0,"@215635 Here to help, Pratik. You can send us a DM by clicking on the following link. https://t.co/sd7yH5jmbJ",SUPPORT_CONTACT,"@215635 Here to help, Pratik. You can send us a DM by clicking on the following link. https://t.co/sd7yH5jmbJ",YES
1220081.0,Hey @115873 you should have an option for non-smoking cars so people can choose if they want to pay to smell like an ashtray or not,1220080.0,@406251 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,DRIVER_PROBLEM,@406251 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,YES
2960582.0,TF when you don't get an email for @115873 Ride Pass. @Uber_Support https://t.co/7k8K6PHvTY,2960580.0,@817073 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.,PROMO_DISCOUNT,@817073 Hi there! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.,YES
1906142.0,@Uber_Support sent a query through DM. Pls look into this,1906140.0,"@309774 We just got back to you via email, Pratyush.",SUPPORT_CONTACT,"@309774 We just got back to you via email, Pratyush.",YES
2492446.0,@Uber_Support Sweet. Another bogus fare from my account that has been hacked. Uber - please fix my account or close the hacked one ASAP. Tired of this. Absolutely ridiculous. Complete lack of support on your end. 4th one in less than 24 hrs,2492445.0,@699476 We were able to follow up with you via DM. Please get back to us there if you have any questions.,ACCOUNT_HACKED,@699476 We were able to follow up with you via DM. Please get back to us there if you have any questions.,YES
965845.0,"@Uber_Support  Hello there

I already signed up for Uber and forgot to say my brother referred me. Is it too late to use his code?",965844.0,@349207 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,PROMO_DISCOUNT,@349207 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,YES
2390660.0,@148768 @115877 Have all offers gone already?? Not coming up and I'm in range of 2 stores,2420832.0,"@695399 Sorry for the trouble, Rhiannon! We're working hard to get Krispy Kreme to as many people as possible, keep trying.",PROMO_DISCOUNT,"@695399 Sorry for the trouble, Rhiannon! We're working hard to get Krispy Kreme to as many people as possible, keep trying.",YES
346294.0,#idiot @115873 fuck drivers! More than 5 km away #pickup in heavy traffic! No drivers near that area!? @198429 @4035 @198430,346293.0,@198428 Here to help! Send us a note via https://t.co/u3MyknJaaN so we can follow up.,RIDE_PROBLEM,@198428 Here to help! Send us a note via https://t.co/u3MyknJaaN so we can follow up.,YES
2759090.0,@116276 @115873 I want to go home and I CANT afford a taxi that’s why I use your service and it’s not safe walking at night when you are deaf and can’t hear anything please can you fix this faster!!!,2759089.0,@271774 We've responded to your DM.,RIDE_PROBLEM,@271774 We've responded to your DM.,YES
1602401.0,Finding a car for Chennai international airport. Any @115873 available? @1143 demanding much higher prices,1602399.0,@491852 Find out more info on how to request a ride here: https://t.co/WO53LpeQOR,FARE_CHARGED_WRONG,@491852 Find out more info on how to request a ride here: https://t.co/WO53LpeQOR,YES
127174.0,@116276 @Uber_Support more lies and inconsistencies #injustice #thanksgiving #uber #lies #uberpartners #UberEATS https://t.co/iE1HlyO2WS,127172.0,@144383 Thanks for reaching out. We understand your concern and apologize for any inconvenience this may have caused. Our team has received your report and will be reaching back out to you as soon as we get the chance.,SUPPORT_CONTACT,@144383 Thanks for reaching out. We understand your concern and apologize for any inconvenience this may have caused. Our team has received your report and will be reaching back out to you as soon as we get the chance.,YES
175033.0,@Uber_Support I’m using your online service right now and getting no where.,175032.0,"@157073 Here to help! Send us a note at https://t.co/kGIXas5Cxg. If you'd like, you can also DM us with your email address so we can assist!",SUPPORT_CONTACT,"@157073 Here to help! Send us a note at https://t.co/kGIXas5Cxg. If you'd like, you can also DM us with your email address so we can assist!",YES
2437342.0,"@Uber_Support Guys, I left my phone in an Uber, but I can't sign in to track it down because of 2FA - can you help? Thanks, Duncan",2437341.0,@699182 We're here to help! Send us a DM with your email address so we can assist.,LOST_ITEM,@699182 We're here to help! Send us a DM with your email address so we can assist.,YES
1200335.0,"@115873 how is it that my ride was only $19.33, but I’m now being charged $99.33?",1200333.0,@402035 Here to help! Send us a note at https://t.co/6IqAxVj2X4 so our team can connect right away.,FARE_CHARGED_WRONG,@402035 Here to help! Send us a note at https://t.co/6IqAxVj2X4 so our team can connect right away.,YES
129984.0,@7492 im a uber driver that need help but I never get any help from uber support regarding my profile being link to a wrong partner..it was actually link by uber support it self from there side now there don't willing to help me regarding this issue,129983.0,@144891 We apologize for the trouble! We're currently reviewing your email and will connect right away.,SUPPORT_CONTACT,@144891 We apologize for the trouble! We're currently reviewing your email and will connect right away.,YES
571326.0,"I love how when I do Uber Pool, the second passenger always gets picked up and dropped off before me but when I’m the second passenger, I have to wait for the first to be dropped off before I can even get picked up even though I’m on the way. 😡 @Uber_Support",571325.0,@254199 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,RIDE_PROBLEM,@254199 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,YES
2551153.0,NO ONE USE @Uber_Support  @115873 THEY CHARGE YOU FOR THEIR INCOMPETENT DRIVERS,2551152.0,"@417768 We'd be more than happy to look into this for you, Brooke. In order to do so, please use the link below to DM us your account email address and details. https://t.co/sd7yH5jmbJ",DRIVER_PROBLEM,"@417768 We'd be more than happy to look into this for you, Brooke. In order to do so, please use the link below to DM us your account email address and details. https://t.co/sd7yH5jmbJ",YES
981720.0,@115877 has your delivery fee gone up?,981719.0,@352764 The booking fee is a dynamic charge paid on every delivery. This helps to cover operational costs and varies based on the location.,UBER_EATS_ORDER,@352764 The booking fee is a dynamic charge paid on every delivery. This helps to cover operational costs and varies based on the location.,YES
61125.0,@Uber_Support I did receive the email a few days ago.,61127.0,@129995 Happy to help clarify! At this time we're all sold out for the LA ride passes. Stay tuned for other offers and promotions in the future.,SUPPORT_CONTACT,@129995 Happy to help clarify! At this time we're all sold out for the LA ride passes. Stay tuned for other offers and promotions in the future.,YES
1019805.0,@Uber_Support Can I look at cancelling an UberEATS order. Order now over an hour since order placed so food will be cold. No. #7F216,1019804.0,"@361298 Hey, Pete. Sorry for the delayed response. Please DM us your account email address so we can take a look and follow up.",UBER_EATS_ORDER,"@361298 Hey, Pete. Sorry for the delayed response. Please DM us your account email address so we can take a look and follow up.",YES
1216388.0,@Uber_Support Any news on this? Thanks,1216391.0,"@405424 We just got back to you via DM, Lex.",SUPPORT_CONTACT,"@405424 We just got back to you via DM, Lex.",YES
2110942.0,"@115873 make sure your drivers actually know how to drive, almost died a couple of times tonight",2110941.0,@622690 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,DRIVER_PROBLEM,@622690 We're sorry to hear this was your experience. Contact us via https://t.co/IeSxT5cVHC and we'll be in touch.,YES
170438.0,@115877 I want a refund IMMEDIATELY! Food was not delivered after 2 hours then order was cancelled saying unable to deliver after 2 hours? Restaurant called had to collect and pay again for cold soggy food for my family! Shocking!,170437.0,@155303 That's not what we like to hear. Please send us a DM with your email address so we can assist.,REFUND_REQUEST,@155303 That's not what we like to hear. Please send us a DM with your email address so we can assist.,YES
2981965.0,@Uber_Support need help with the invoice. Can you please help?,2981964.0,@822452 Here to help. Send us a note at https://t.co/1ZhWn0IZsw so our team can connect.,SUPPORT_CONTACT,@822452 Here to help. Send us a note at https://t.co/1ZhWn0IZsw so our team can connect.,YES
759911.0,@Uber_Support Dmed,759910.0,@301567 We've followed up via DM.,SUPPORT_CONTACT,@301567 We've followed up via DM.,YES
2438629.0,@115877 ordered from McDonalds Leamington Spa- driver delivered food but dropped it on the floor. Restaurant saying they can't help me,2438630.0,@699471 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,UBER_EATS_ORDER,@699471 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,YES
380928.0,@115873 service disappointing. Showing 5min for over 20min. Driver's Tel no. suspended so can't call him. Charges Rs 47 for cancelling trip.,380927.0,@206340 Oh no! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,CANCELLATION_FEE,@206340 Oh no! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,YES
404179.0,@Uber_Support This is the error. https://t.co/lzsODLapLF,404181.0,"@211669 Hey there, Nandan. Be sure to check your in-app support for a message sent your way.",APP_PROBLEM,"@211669 Hey there, Nandan. Be sure to check your in-app support for a message sent your way.",YES
466751.0,"@116276 @116288 @115873 @Uber_Support : fraud by uber.
Uber app did not allocated cab and in end showing as cancelled by me in app.
Fraud by Uber
#Uber #BanUberInIndia 
@116276 : Please take action and don't be careless.
Check pics attached to thus tweet https://t.co/G67FqdpxEs",466750.0,@226082 Here to help. Send us a note at https://t.co/QsI1vsvcif so our team can connect.,RIDE_PROBLEM,@226082 Here to help. Send us a note at https://t.co/QsI1vsvcif so our team can connect.,YES
2923066.0,@Uber_Support 7UPV269 tried to run me over during a pedestrian crossing. No means to report bad driving in app except for your driver! FIX PLZ.,2923065.0,@808917 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,DRIVER_PROBLEM,@808917 We absolutely want to follow up right away. Please send us a DM with your email address so we can connect.,YES
1766933.0,@115873 i need my money back from this cancellation your driver passed me 3 times and i called her,1766932.0,"@531330 Sorry for the trouble! Send us a note here, https://t.co/h840Iouehc, and our team will be in touch.",CANCELLATION_FEE,"@531330 Sorry for the trouble! Send us a note here, https://t.co/h840Iouehc, and our team will be in touch.",YES
2767644.0,"@115873 my account has been hacked and my email/ mobile/ password information is all incorrect and inaccessible. How can I amend this and ensure it doesn't happen again? As a consequence of this, someone has attempted to use my bank details to pay for their journeys.",2767643.0,@773912 Here to help! Send us a note here; https://t.co/kGIXas5Cxg and our team will be able to assist!,ACCOUNT_HACKED,@773912 Here to help! Send us a note here; https://t.co/kGIXas5Cxg and our team will be able to assist!,YES
2680846.0,"@Uber_Support We have, it doesn't work. Do you not have a customer support number?",2680848.0,"@754215 We definitely want to take a closer look. However, due to our policy terms and conditions, we will need to discuss this with the account holder. Please message us with the email address via DM associated with the account and we'll follow up with him directly via in-app support.",SUPPORT_CONTACT,"@754215 We definitely want to take a closer look. However, due to our policy terms and conditions, we will need to discuss this with the account holder. Please message us with the email address via DM associated with the account and we'll follow up with him directly via in-app support.",YES
1880513.0,@Uber_Support Sad to see the uber standards of taking advantage of festival..,1880515.0,"@561234 Hey, Aashish. Please send us a DM with your account email address + trip details and we'll connect.",FARE_CHARGED_WRONG,"@561234 Hey, Aashish. Please send us a DM with your account email address + trip details and we'll connect.",YES
2784794.0,@Uber_Support  where is my food at? It's says delivered but yet my coworker and I go hungry.,2784793.0,@777546 Here to help. Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,UBER_EATS_ORDER,@777546 Here to help. Send us a note at https://t.co/nFTc4ODH3P so our team can connect.,YES
713160.0,@Uber_Support if I will late just five min then you will charge me extra but I am waiting your cab from past 18 min. 1/n,713158.0,@290574 Sorry to hear about the delay! Please send us a note at https://t.co/593jusCquh and our team will follow up.,FARE_CHARGED_WRONG,@290574 Sorry to hear about the delay! Please send us a note at https://t.co/593jusCquh and our team will follow up.,YES
1098625.0,@Uber_Support Why was I charged twice for 1 ride ? It shows in my bank statement?,1098624.0,"@379244 Sorry to hear of the trouble, Chris! Please reach out to us here: https://t.co/DceIRNI6kV so we can follow up on our end.",FARE_CHARGED_WRONG,"@379244 Sorry to hear of the trouble, Chris! Please reach out to us here: https://t.co/DceIRNI6kV so we can follow up on our end.",YES
2103888.0,"@Uber_Support the Uber app on my Apple Watch stopped working with the iOS app although I’ve already signed in on mobile. Tried reinstalling but will not work.

Fix needed asap! https://t.co/TP4SUkiYtR",2103886.0,"@539525 Hi, Dema! Please reach out at https://t.co/c4gpfyoaHU so a member of our team can follow up.",APP_PROBLEM,"@539525 Hi, Dema! Please reach out at https://t.co/c4gpfyoaHU so a member of our team can follow up.",YES
1217654.0,@115873 please contact me! Not happy at paying £24 this time when only £14 last!,1217653.0,"@405722 That doesn't sound right, Susan. Connect with us through https://t.co/6IqAxVj2X4 and we'll be in touch.",FARE_CHARGED_WRONG,"@405722 That doesn't sound right, Susan. Connect with us through https://t.co/6IqAxVj2X4 and we'll be in touch.",YES
1086132.0,@Uber_Support I was told that i was given a credit but i still haven't gotten it.,1086133.0,@375721 Thank you for providing the info. We are looking into your account right now.,REFUND_REQUEST,@375721 Thank you for providing the info. We are looking into your account right now.,YES
1249479.0,@Uber_Support why did I get this sent to my house if @115877 doesnt deliver @McDonalds to my house https://t.co/tzxCsY4FHS,1249478.0,@413155 Find out more info about when and where is UberEATS available here; https://t.co/bl5B9dVLvX.,UBER_EATS_ORDER,@413155 Find out more info about when and where is UberEATS available here; https://t.co/bl5B9dVLvX.,YES
2106345.0,"@115877 managed to somehow order food I didn’t order. And the support “couldn’t” cancel the order. Sorry, but I’m not down to paying $10 for a one mcmuffin.",2106344.0,@621668 We're here to help. Can you please send us a DM with your email address so we can connect?,UBER_EATS_ORDER,@621668 We're here to help. Can you please send us a DM with your email address so we can connect?,YES
1027028.0,Hey @115873 why has my driver been 1 minute away for more than 10 mins,1027027.0,@363024 Sorry for the trouble! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,RIDE_PROBLEM,@363024 Sorry for the trouble! Send us a note via https://t.co/e8HVorX5rh so our team can connect.,YES
2294464.0,@115873 Waited 20+ mins for this driver and made me late to work! I couldn’t cancel it cause it was past 2 minutes of confirming it #notcool https://t.co/uHpcLZJXEb,2294463.0,@666261 We're here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can assist.,RIDE_PROBLEM,@666261 We're here to help! Send us a note via https://t.co/fS660rQ8NQ so our team can assist.,YES
2420359.0,Absolutely heartbroken @115877 @148768 looks like your promo Krashed #KrispyKreme #UberEats ☹️☹️☹️ https://t.co/EFtX7EJIlx,2420358.0,"@695274 We're sorry, Megan. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",PROMO_DISCOUNT,"@695274 We're sorry, Megan. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",YES
2170074.0,"So, here is how @115873 robs you of their Uber pool service. If you take Uber pool and have 3 passengers in them and cross a toll then they pay the toll once, but charge each of you the full amount. A company of this size can't do simple math! #Uber #UberSucks #UberCheats",2170073.0,@636599 Hi there! Please send us a DM with your email address with details so we can follow up.,FARE_CHARGED_WRONG,@636599 Hi there! Please send us a DM with your email address with details so we can follow up.,YES
2752793.0,Is there a mathematical proof that explains why the @115873 driver that grabs my ride is almost always going the opposite direction from where I'm headed? Adds so much time to the trip (I realize this is awfully bratty; don't care),2752792.0,@770613 Here to help! Please send us a note via  https://t.co/y4EDPcVZOI   so our team can connect.,RIDE_PROBLEM,@770613 Here to help! Please send us a note via  https://t.co/y4EDPcVZOI   so our team can connect.,YES
1927995.0,@115873 @Uber_Support Sending me a procedure that I have indicated does not work is not support. #uber #ubersupport #badsupport  #whereismystuff,1927993.0,"@244208 Hi, Georgia. All applicable updates will be through the support message you sent in. We appreciate your patience and understanding thus far.",SUPPORT_CONTACT,"@244208 Hi, Georgia. All applicable updates will be through the support message you sent in. We appreciate your patience and understanding thus far.",YES
525658.0,Life is expensive without the @115873 pass. How did I miss it!! I checked everyday.....🧐😒,525656.0,@241607 Hi there! Please visit; https://t.co/3h8wdPN3la for more info. Please let us know if you have any other questions or concerns.,PROMO_DISCOUNT,@241607 Hi there! Please visit; https://t.co/3h8wdPN3la for more info. Please let us know if you have any other questions or concerns.,YES
241732.0,@Uber_Support Just took another trip. Bumped it up to a 4.83. Do you know how many trips it would take for me to get it back to a 5.0?,241733.0,"@173404 Hi, KB, Unfortunately, after the first couple trips you completed and was not rated a 5 star, I don't think its possible to get back to a 5.",RIDE_PROBLEM,"@173404 Hi, KB, Unfortunately, after the first couple trips you completed and was not rated a 5 star, I don't think its possible to get back to a 5.",YES
2699187.0,"@Uber_Support I offered an UBER for 186 rub and this money was taken from my bank acc. I was waiting for price to go down. In the end of the trip they took even more money from me, additional 274,16 rub. What should I do? This trip didn't worth this money!!!",2699186.0,@758326 Hi there! Please send us a note at https://t.co/oEOANqFpjc and we'll be happy to look into this for you.,FARE_CHARGED_WRONG,@758326 Hi there! Please send us a note at https://t.co/oEOANqFpjc and we'll be happy to look into this for you.,YES
897225.0,"@115873 I was wrongly charged for a cancellation fee. Tried to find a solution thru Support, but my option isn't offered. Please help.",897224.0,@333062 Here to help! Send us a note via https://t.co/h840Iouehc so our team can connect.,CANCELLATION_FEE,@333062 Here to help! Send us a note via https://t.co/h840Iouehc so our team can connect.,YES
535308.0,@115877 it's been almost a hr for my food to come 2 miles someone is taking the piss out of me,535306.0,@244017 Here to help! Send us a note via https://t.co/aZ6Ktyb1LN so our team can connect.,UBER_EATS_ORDER,@244017 Here to help! Send us a note via https://t.co/aZ6Ktyb1LN so our team can connect.,YES
2896651.0,@Uber_Support the form you just linked does not have a space to write a note. Please advise.,2896650.0,@802614 Let's take a closer look! Send us a DM with your email address so we can connect.,SUPPORT_CONTACT,@802614 Let's take a closer look! Send us a DM with your email address so we can connect.,YES
263660.0,I can't use @115873 because my number and email already registered by someone else from Indonesia since last year. Wth,263659.0,"@178844 We understand your situation, kindly send us a note here: https://t.co/mSBDsMUeID so our team will get in touch.",LOGIN_ACCOUNT_ACCESS,"@178844 We understand your situation, kindly send us a note here: https://t.co/mSBDsMUeID so our team will get in touch.",YES
2353039.0,"Just had my @115873 driver text me before my ride asking me where I'm going. I was a little confused. When I confirmed, he promptly dropped me. Made me late 😡",2353037.0,@679955 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect .,DRIVER_PROBLEM,@679955 Here to help. Send us a note at https://t.co/fS660rQ8NQ so our team can connect .,YES
2221296.0,@Uber_Support Good morning.  I need to reset my password but your email links aren't working.  Please DM!,2221295.0,@436534 Here to help! Send us a note via https://t.co/7NEPYnmuMH so we can help.,LOGIN_ACCOUNT_ACCESS,@436534 Here to help! Send us a note via https://t.co/7NEPYnmuMH so we can help.,YES
2979733.0,@115873 pls provide ur customer care number.As I have forgot my phn in taxi in banglore and not able to contact driver...,2979730.0,"@821779 At this time we don't offer phone support, as communication is streamlined via email. Visit this link https://t.co/rOtqyWzf0B, so our team can assist.",LOST_ITEM,"@821779 At this time we don't offer phone support, as communication is streamlined via email. Visit this link https://t.co/rOtqyWzf0B, so our team can assist.",YES
1250712.0,"@119983 
1st trip with uber ..felt cheated..Driver took cash and uber deducted the amount from wallet also..whn u complain no support",1250705.0,@413434 We're here to help! Send us a DM with your email address and more details so we can follow up.,FARE_CHARGED_WRONG,@413434 We're here to help! Send us a DM with your email address and more details so we can follow up.,YES
2384384.0,@115873 driver tonight was beyond rude and so unhelpful I am honestly disappointed.,2384383.0,@687262 Here to help! Please send us a note at https://t.co/fS660rQ8NQ and we'll be happy to look into this for you.,DRIVER_PROBLEM,@687262 Here to help! Please send us a note at https://t.co/fS660rQ8NQ and we'll be happy to look into this for you.,YES
2471077.0,@Uber_Support What if no driver takes the trip ?,2492426.0,"@705226 In the rare case a driver cannot be found, Gail, you'll be notified at the end of your selected time window. If we can help answer anything further, please simply let us know.",RIDE_PROBLEM,"@705226 In the rare case a driver cannot be found, Gail, you'll be notified at the end of your selected time window. If we can help answer anything further, please simply let us know.",YES
1406719.0,"Wow, you did it! Thank you @Uber_Support https://t.co/OakCSQjOzK",1406717.0,@446972 We apologize for the trouble! We're currently reviewing your email and will connect right away.,SUPPORT_CONTACT,@446972 We apologize for the trouble! We're currently reviewing your email and will connect right away.,YES
433267.0,"@115873 you need a call center, your email support system is worst than going to the DMV #Uber",433266.0,@218046 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,SUPPORT_CONTACT,@218046 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,YES
578082.0,@Uber_Support I didn't give any email in the uber app how will u reach me,578084.0,"@256073 Hello, Vipul. We can confirm a member of our team has reached out via in-app/email support with an update on this fare within the last hour. Please check you email inbox for assistance on this.",LOGIN_ACCOUNT_ACCESS,"@256073 Hello, Vipul. We can confirm a member of our team has reached out via in-app/email support with an update on this fare within the last hour. Please check you email inbox for assistance on this.",YES
162884.0,"@Uber_Support @115873 @119983 I forgot my mobile in Uber cab this morning and it was taken by Cab driver and he is telling FairyTales.
Do u even have a on call support..??",162883.0,"@153634 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/rOtqyWzf0B so our team can assist.",LOST_ITEM,"@153634 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/rOtqyWzf0B so our team can assist.",YES
2492479.0,"@Uber_Support my wife cannot use your app.  it says contact support, but we have no phone #.  please advise.",2492478.0,"@711565 Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/zUe0dj6yoX so we can assist them further. Please let us know if you have any other questions.",APP_PROBLEM,"@711565 Due to our privacy policy, we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/zUe0dj6yoX so we can assist them further. Please let us know if you have any other questions.",YES
1575481.0,"@Uber_Support First case- unable to add dates for September 6 2017. Second case-  I have made payment, uber still asking for payment on app.",1575483.0,@485482 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,APP_PROBLEM,@485482 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,YES
393152.0,"@115873 Lucknow is similar like passenger train.
You have to wait for 10min atleast for your every ride! 
Poor Service (N)",393151.0,@209108 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,RIDE_PROBLEM,@209108 We're sorry to hear this was your experience. Contact us via https://t.co/e8HVorX5rh and we'll be in touch.,YES
2907294.0,@Uber_Support Was overcharged 4X on my cash trip today. Ive lodged a complaint and haven’t heard from you guys since morning. This is totally unprofessional. Request you to reply ASAP,2907293.0,@805020 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,FARE_CHARGED_WRONG,@805020 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,YES
14894.0,@Uber_Support @AskAmex Your app is really broken. I have tried to use my $15 Amex  credit two times and it keeps charging my CC,14893.0,"@119226 Here to help! Find out more about Amex, and send us a note here, https://t.co/sU5UkUGOmP and our team will follow up.",FARE_CHARGED_WRONG,"@119226 Here to help! Find out more about Amex, and send us a note here, https://t.co/sU5UkUGOmP and our team will follow up.",YES
2631646.0,@Uber_Support how are Uber drivers suppose to contact someone if they have questions that aren’t specifically addressed in the app or online?,2631645.0,"@743100 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",SUPPORT_CONTACT,"@743100 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit this link https://t.co/balq3Eyso6 so our team can assist.",YES
1580935.0,Wow. The cops pull my Uber over right when he pulls up,1580933.0,@486728 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,DRIVER_PROBLEM,@486728 We take this very seriously. Please send us a DM with your email address so we can connect ASAP.,YES
1069997.0,@115873 Why do u your drivers always cancel on ppl?! What is the actual point in u?! Wish I could rate them before I’ve had a trip!! #Fumes,1069995.0,@372480 We're so sorry for the trouble. Send us a note via https://t.co/e8HVorX5rh so we can assist.,RIDE_PROBLEM,@372480 We're so sorry for the trouble. Send us a note via https://t.co/e8HVorX5rh so we can assist.,YES
2134220.0,"@Uber_Support Such a rubbish Customer support. I am unable to use paytm or any card with uber without any reason and they are saying, we cant do anything. Pay by cash. What the hell is wrong with u guys.",2134219.0,@627913 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,FARE_CHARGED_WRONG,@627913 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,YES
2885963.0,@115873 I just wanted to let you know that your Chicago driver Charnessa saved me this morning from a man following me and pressuring me to go to the ATM with him. Pls give her a huge hug for me.,2885962.0,"@800435 Hi there! For more info, you can check out this link; https://t.co/KcUoL3QRto",DRIVER_PROBLEM,"@800435 Hi there! For more info, you can check out this link; https://t.co/KcUoL3QRto",YES
2570963.0,@Uber_Support I recently had spinal surgery &amp; use Uber travel to off.'ll b grt if u gimme flat ₹100 coupon rides so tht I can afford physio,2570962.0,@729095 Not at the moment! But you can always share your referral code with friends so you can rack up free rides when they sign up.,PROMO_DISCOUNT,@729095 Not at the moment! But you can always share your referral code with friends so you can rack up free rides when they sign up.,YES
2038610.0,@115873 bad service,2038609.0,@598151 We're here to help! Send us a DM with your email address so we can assist.,SUPPORT_CONTACT,@598151 We're here to help! Send us a DM with your email address so we can assist.,YES
2059857.0,"@11590 @Uber_Support
your services are going down the drains with each passing day
Horrible experience
Drivers can stop the trip midway",2059855.0,"@609211 Hello, Harsh! Give us the details about your concern over at https://t.co/sDFfqpmv0k. Once we have this we'll be able to better assist.",DRIVER_PROBLEM,"@609211 Hello, Harsh! Give us the details about your concern over at https://t.co/sDFfqpmv0k. Once we have this we'll be able to better assist.",YES
19717.0,@Uber_Support Uber voids your gift card and makes u fight to prove u had one #uber sucks,2495229.0,@712159 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,FARE_CHARGED_WRONG,@712159 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,YES
691425.0,@Uber_Support And your team STILL hasn't figured it out. I told them to delete my partner portal.,691424.0,@285217 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,LOGIN_ACCOUNT_ACCESS,@285217 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,YES
1791129.0,@Uber_Support any update on my laptop? How can I reach the holding center in New Orleans?,1791128.0,"@538024 So sorry to hear about your laptop, Elizabeth! We absolutely want to further assist you with the retrieval of your item. We'll DM you soon.",LOST_ITEM,"@538024 So sorry to hear about your laptop, Elizabeth! We absolutely want to further assist you with the retrieval of your item. We'll DM you soon.",YES
